day_of_year,reservoir_storage
355,53189.4
356,53316.7
357,53052.3
358,53221.8
359,53065.4
360,52878.4210526
361,53096.05
362,52948.65
363,53018.6
364,53084.35
365,53139.55
366,47203.6
