day_of_year,reservoir_storage
242,15916.675
243,15894.275
244,15869.05
245,15844.725
246,15827.0
247,15802.65
248,15780.525
249,15759.1
250,15739.175
251,15713.8
252,15668.5216667
253,15629.9183333
254,15598.44
255,15562.7116667
256,15518.4833333
257,15478.48
258,15432.7266667
259,15396.3733333
260,15355.47
261,15318.2166667
262,15276.1794048
263,15229.9421429
264,15190.104881
265,15139.617619
266,15088.1178571
267,15055.0714286
268,15014.0
269,14975.9666667
270,14935.0958333
271,14899.575
272,14859.7375
273,14823.075
274,14781.625
275,14737.7
276,14697.25
277,14665.2
278,14635.275
279,14599.85
280,14563.05
281,14531.95
282,14496.55
283,14467.95
284,14435.3
285,14405.85
286,14387.6
287,14362.45
288,14330.55
289,14287.95
290,14239.3
291,14215.25
292,14220.15
293,14194.35
294,14167.475
295,14137.5492735
296,14104.598547
297,14078.3978205
298,14055.847094
299,14032.0463675
300,14020.325641
301,14000.3549145
302,13982.709188
303,13969.2134615
304,13962.367735
305,13941.3720085
306,13941.8596154
307,13929.4972222
308,13905.9848291
309,13894.1474359
310,13881.9308761
311,13877.5143162
312,13864.7894231
313,13849.8311966
314,13834.6254701
315,13827.4114103
316,13817.2973504
317,13802.6582906
318,13788.0525641
319,13774.0818376
320,13757.6694444
321,13749.5070513
322,13751.2946581
323,13749.182265
324,13740.2698718
325,13731.6324786
326,13732.4367521
327,13727.5460256
328,13717.4552991
329,13708.9145726
330,13700.2238462
331,13695.2331197
332,13687.1123932
333,13677.2083333
334,13676.4917735
335,13711.9752137
336,13683.2419872
337,13680.6087607
338,13661.7080342
339,13653.7573077
340,13658.6065812
341,13661.5558547
342,13659.9801282
343,13651.317735
344,13656.3803419
345,13665.1429487
346,13708.6597222
347,13718.4264957
348,13720.7932692
349,13717.4100427
350,13731.9393162
351,13726.9276807
352,13733.4160451
353,13733.2544095
354,13743.4927739
355,13746.4936383
356,13762.0945027
357,13785.4453671
358,13793.7605173
359,13793.5131674
360,13798.4908175
361,13807.6684676
362,13815.5120269
363,13817.5805861
364,13826.1491453
365,13831.4534188
366,12845.0
