day_of_year,reservoir_storage
138,218484.921642
139,219359.73281
140,220222.743978
141,220685.605147
142,221420.482982
143,222358.260817
144,223202.038652
145,223908.016487
146,224478.344322
147,225179.197157
148,225736.349992
149,226197.477827
150,226616.705662
151,227025.258497
152,227472.211332
153,227821.339167
154,228401.367002
155,228724.694837
156,229161.072672
157,229506.450507
158,229527.728342
159,230012.656177
160,230418.834012
161,230660.711847
162,230908.689682
163,231143.217517
164,231361.745352
165,231359.923187
166,231566.551022
167,231463.078857
168,231471.456692
169,231347.034527
170,231262.679028
171,231349.72353
172,231338.418032
173,231344.145867
174,231313.807035
175,231222.818203
176,231174.404371
177,231104.807206
178,230959.635041
179,230863.912876
180,230812.790711
181,230427.835213
182,230199.879715
183,229902.474216
184,229630.004572
185,229180.234928
186,228731.465284
187,228275.14564
188,227870.775996
189,227381.773019
190,226879.570042
191,226373.280155
192,225853.173602
193,225278.917048
194,224686.410495
195,224034.853941
196,223345.502649
197,222598.551358
198,221971.800066
199,221462.698774
200,220886.047482
201,220247.04619
202,219509.028232
203,218651.545988
204,217966.113744
205,217114.548166
206,216376.707589
207,215561.167011
208,214725.501434
209,213858.815856
210,213098.694564
211,212164.123273
212,211287.751981
213,210376.730689
214,209589.679397
215,208905.928106
216,207938.376814
217,206871.175522
218,206144.74923
219,205161.872938
220,204233.971647
221,203230.732855
222,202376.244063
223,201510.255271
224,200625.366479
225,199681.665188
226,198933.013896
227,198015.362604
228,197124.927979
229,196256.443354
230,195367.408729
231,194541.724104
232,193698.739479
233,192690.654853
234,191851.720228
235,190967.585603
236,190025.950978
237,189035.599686
238,188158.755641
239,187289.461596
240,186383.46755
241,185568.923505
242,184542.479459
243,183577.935414
244,182527.141368
245,181652.347323
246,180790.953278
247,179838.159232
248,178894.465187
249,177855.321141
250,176986.877096
251,176165.533051
252,175151.089005
253,174372.99496
254,173373.850914
255,172213.106869
256,171389.112824
257,170415.018778
258,169524.574733
259,168704.680687
260,167793.986642
261,167008.042597
262,166434.748551
263,165727.354506
264,164810.06046
265,163955.316415
266,163141.37237
267,162431.378324
268,161704.784279
269,161144.540233
270,160444.446188
271,159694.052143
272,158972.458097
273,158198.064052
274,156983.820006
275,156375.209505
276,155694.149004
277,155236.438503
278,154746.578002
279,154268.967501
280,153785.757
281,153286.246499
282,152808.239569
283,152364.232639
284,151899.92571
285,151380.61878
286,150916.81185
287,150373.554921
288,149938.697991
289,149588.891061
290,149269.084132
291,148973.727202
292,148650.670272
293,148343.613343
294,148100.806413
295,147785.249483
296,147518.688982
297,147311.478481
298,147062.14298
299,146903.507479
300,146604.246978
301,146423.736477
302,146201.025975
303,145921.665474
304,145711.754973
305,145451.844472
306,145224.483971
307,145045.966224
308,145006.548476
309,144881.730729
310,144618.812981
311,144472.242713
312,144364.922444
313,144155.602176
314,144034.031907
315,143896.011639
316,143641.39137
317,143342.871102
318,143124.950833
319,142812.580565
320,142394.360296
321,141945.640028
322,141635.119759
323,141572.349491
324,141371.829222
325,141217.258954
326,141040.588685
327,140915.618417
328,140740.798148
329,140537.27788
330,140223.918805
331,140049.309731
332,139900.300657
333,139609.691582
334,139387.832508
335,139316.266896
336,139362.726284
337,139275.635673
338,139164.920061
339,139139.20445
340,139456.522172
341,139496.339893
342,139433.207615
343,139191.242004
344,139134.276392
345,139385.96078
346,139320.745169
347,139713.529557
348,139959.913946
349,139834.533334
350,139703.577723
351,139525.772111
352,139238.6915
353,139047.910888
354,138690.730276
355,138576.349665
356,138790.104768
357,138702.043204
358,138629.98164
359,138652.570076
360,138699.625178
361,138757.480281
362,139132.735384
363,139083.404772
364,139387.674161
365,140641.493549
366,134029.52
