day_of_year,reservoir_storage
316,1877602.47619
317,1876272.42857
318,1874050.19048
319,1907199.8
320,1868501.71429
321,1866974.28571
322,1865876.85714
323,1864690.0
324,1864762.90476
325,1864255.52381
326,1863075.61905
327,1863971.52381
328,1864858.33333
329,1865299.42857
330,1864992.47619
331,1864896.28571
332,1865105.47619
333,1864682.80952
334,1863607.52381
335,1864062.19048
336,1864245.80952
337,1865547.19048
338,1866281.09524
339,1865103.7619
340,1866640.7619
341,1866044.14286
342,1864871.38095
343,1865120.7619
344,1866069.28571
345,1870166.52381
346,1874447.7619
347,1874617.04762
348,1876750.85714
349,1877072.80952
350,1877134.28571
351,1876702.28571
352,1879442.61905
353,1883348.57143
354,1884455.52381
355,1885792.38095
356,1889473.57143
357,1890102.38095
358,1889686.0
359,1891815.14286
360,1892335.90476
361,1893890.90476
362,1900881.0
363,1902810.28571
364,1903858.28571
365,1917066.71429
366,1736126.6
