day_of_year,reservoir_storage
202,154975.033771
203,154515.494461
204,153999.105151
205,153533.915842
206,153041.851532
207,152573.589008
208,152045.476484
209,151634.25146
210,151104.301436
211,150661.505578
212,150238.751387
213,149868.334697
214,149404.593006
215,148940.384649
216,148526.476291
217,148127.901267
218,147756.684576
219,147325.617886
220,146686.501195
221,146590.282123
222,146277.763052
223,145970.510647
224,145654.504075
225,145291.777503
226,145024.834265
227,144717.141027
228,144427.525169
229,144121.509312
230,143834.363454
231,143519.41343
232,143243.25924
233,142882.805049
234,142634.300858
235,142183.717501
236,141914.134143
237,141595.650786
238,141305.588262
239,140931.342404
240,140914.846547
241,140628.90069
242,140311.117332
243,139995.633975
244,139758.236332
245,139370.634522
246,139066.909739
247,138761.134957
248,138455.860174
249,138090.647891
250,137740.335608
251,137427.937611
252,137164.089614
253,136884.733284
254,136591.626954
255,136244.970623
256,136031.878578
257,135713.486534
258,135440.044489
259,135184.585778
260,134878.727067
261,134585.018355
262,134295.284644
263,134046.761647
264,133736.01365
265,133400.115653
266,133191.692656
267,132958.444659
268,132710.171662
269,132544.581998
270,132308.420906
271,132098.959813
272,131895.282055
273,131741.154296
274,131583.826537
275,131446.332111
276,131304.387685
277,131169.664688
278,131035.241691
279,130917.568694
280,130841.545697
281,130720.7727
282,130548.249703
283,130364.426706
284,130216.353709
285,130024.580712
286,129898.974382
287,129753.568051
288,129594.711721
289,129411.688724
290,129258.315727
291,129080.61773
292,128931.219733
293,128810.971736
294,128693.173739
295,128573.775742
296,128474.227745
297,128392.629748
298,128298.281751
299,128210.783754
300,128148.01909
301,128078.704426
302,128017.646905
303,127974.839385
304,127902.881864
305,127846.374343
306,127772.300155
307,127704.850968
308,127668.10178
309,127616.49545
310,127598.38912
311,127605.566123
312,127585.476459
313,127588.236795
314,127626.413798
315,127632.790801
316,127653.367804
317,127663.044807
318,127639.52181
319,127636.74048
320,127642.559149
321,127626.927819
322,127640.129822
323,127682.935396
324,127699.290971
325,127726.904878
326,127745.638786
327,127862.172694
328,127908.656602
329,127924.840509
330,127961.80775
331,128065.296658
332,128196.085566
333,128232.89114
334,128518.546715
335,128948.043956
336,129208.541197
337,129357.234866
338,129443.461869
339,129518.038872
340,129742.570042
341,129984.951212
342,130060.882381
343,130327.646884
344,130431.623887
345,130845.15089
346,131197.927893
347,131516.154896
348,131977.581899
349,132550.475569
350,133162.319238
351,133529.779575
352,133836.539911
353,134041.800247
354,134266.343917
355,134725.204253
356,135073.36459
357,135481.558259
358,135814.051929
359,136362.390043
360,136879.094824
361,137387.375001
362,138074.555179
363,138783.235356
364,140566.632201
365,142006.179045
366,142821.71421
