day_of_year,reservoir_storage
342,18105.952381
343,18684.65
344,18154.8095238
345,18380.952381
346,17534.6842105
347,18510.5714286
348,17597.0
349,18150.8421053
350,17502.05
351,17459.65
352,18258.7142857
353,18428.0
354,19289.5263158
355,18604.4
356,17969.625
357,18145.15
358,18751.952381
359,18705.4285714
360,18675.3809524
361,18621.047619
362,19245.25
363,20103.1578947
364,19541.4
365,20953.3333333
366,14428.5
