day_of_year,reservoir_storage
349,1178131.61429
350,1186179.75714
351,1193251.75
352,1201666.67333
353,1209179.34667
354,1216651.32
355,1224049.24333
356,1232659.51667
357,1240319.99
358,1247285.31333
359,1256672.57417
360,1266358.035
361,1275053.99583
362,1283155.93167
363,1291101.48
364,1299445.95333
365,1308981.52667
366,1132196.86667
