day_of_year,reservoir_storage
163,286693.684211
164,307785.166667
165,316202.777778
166,309435.722222
167,299792.882353
168,303170.0
169,301007.894737
170,296862.75
171,311635.1
172,315644.705882
173,307827.058824
174,306166.470588
175,299524.111111
176,296011.222222
177,291469.315789
178,301710.0
179,314984.117647
180,313146.666667
181,299405.833333
182,297027.222222
183,295314.444444
184,321592.615385
185,299807.777778
186,310205.882353
187,305729.411765
188,300227.647059
189,290545.294118
190,297843.157895
191,288395.263158
192,301787.368421
193,311518.333333
194,318244.117647
195,290906.666667
196,298758.235294
197,302800.0
198,293188.0
199,300115.555556
200,313248.823529
201,301240.555556
202,294978.941176
203,277673.529412
204,280722.222222
205,277747.368421
206,290036.842105
207,305640.352941
208,289876.470588
209,278054.055556
210,281252.941176
211,279255.789474
212,280264.052632
213,282372.631579
214,290980.555556
215,281024.117647
216,270866.666667
217,268982.777778
218,273384.210526
219,265993.684211
220,277222.157895
221,293427.470588
222,286045.5625
223,264107.882353
224,260279.411765
225,269005.263158
226,258671.444444
227,272355.894737
228,280464.722222
229,276472.166667
230,261200.0
231,259757.222222
232,272811.222222
233,257704.157895
234,268336.315789
235,276981.176471
236,272641.777778
237,257656.222222
238,256476.388889
239,261255.105263
240,259348.388889
241,265761.578947
242,273806.111111
243,266755.588235
244,263973.529412
245,261760.777778
246,260889.0
247,266274.277778
248,257733.333333
249,273054.375
250,271493.75
251,258165.071429
252,266203.125
253,260584.611111
254,262563.529412
255,265840.555556
256,274354.705882
257,259805.882353
258,248714.705882
259,256680.0
260,257708.333333
261,253758.421053
262,264494.210526
263,272338.333333
264,263418.684211
265,251068.526316
266,248273.125
267,249592.894737
268,248273.333333
269,259331.333333
270,267461.176471
271,251600.625
272,246698.888889
273,249728.235294
274,251311.666667
275,246103.333333
276,255167.058824
277,265838.235294
278,257387.777778
279,244170.882353
280,250226.470588
281,249013.529412
282,253058.823529
283,253205.263158
284,261128.888889
285,266362.941176
286,253568.875
287,247376.111111
288,248441.105263
289,243151.052632
290,253575.263158
291,259902.941176
292,261528.823529
293,256465.0
294,255491.352941
295,251242.777778
296,243844.736842
297,253970.526316
298,261628.888889
299,258746.111111
300,250216.666667
301,249130.0
302,257560.555556
303,247712.777778
304,251761.111111
305,262425.555556
306,259277.777778
307,250841.111111
308,246422.105263
309,250226.157895
310,240491.666667
311,254323.157895
312,261660.0
313,257918.235294
314,254910.625
315,260032.666667
316,248963.894737
317,250203.055556
318,252726.526316
319,266054.705882
320,257053.333333
321,248297.777778
322,256324.705882
323,247323.157895
324,228616.842105
325,256266.333333
326,264955.25
327,255448.235294
328,247406.875
329,250574.4375
330,255139.666667
331,256530.470588
332,250923.105263
333,258908.222222
334,255966.777778
335,246803.666667
336,245526.111111
337,247478.052632
338,245128.25
339,251965.157895
340,262721.25
341,256804.444444
342,247754.444444
343,245349.444444
344,248128.157895
345,241823.631579
346,251066.666667
347,260083.277778
348,256811.111111
349,247820.722222
350,245193.833333
351,254144.705882
352,239687.333333
353,250731.055556
354,258632.352941
355,255193.529412
356,247423.777778
357,247312.875
358,256257.6
359,248574.375
360,248472.777778
361,258189.411765
362,254656.117647
363,250167.894737
364,240874.882353
365,257033.272727
366,253406.25
