day_of_year,reservoir_storage
256,104165.333333
257,104141.238095
258,104055.571429
259,103972.761905
260,103935.380952
261,103892.952381
262,103858.333333
263,103829.333333
264,103762.142857
265,103703.666667
266,103703.571429
267,103682.619048
268,103537.571429
269,103519.952381
270,103493.714286
271,103513.571429
272,103532.142857
273,103544.238095
274,103558.619048
275,103543.238095
276,103570.952381
277,103541.428571
278,103562.238095
279,103530.190476
280,103589.047619
281,103539.952381
282,103536.0
283,103454.714286
284,103483.952381
285,103522.428571
286,103538.190476
287,103477.952381
288,103420.761905
289,103428.190476
290,103433.142857
291,103505.52381
292,103609.619048
293,103552.52381
294,103623.619048
295,103633.666667
296,103648.47619
297,103659.47619
298,103668.761905
299,103550.571429
300,103563.857143
301,103576.190476
302,103565.0
303,103389.190476
304,103646.142857
305,103651.666667
306,103572.047619
307,103574.190476
308,103542.952381
309,103483.619048
310,103420.47619
311,103414.380952
312,103334.142857
313,103282.714286
314,103255.714286
315,103210.095238
316,103196.809524
317,103230.142857
318,103218.619048
319,103188.095238
320,103166.52381
321,103199.809524
322,103205.428571
323,103176.238095
324,103181.809524
325,103227.095238
326,103221.714286
327,103184.380952
328,103149.952381
329,103229.714286
330,103194.571429
331,103199.904762
332,103171.0
333,103188.47619
334,103114.047619
335,103068.0
336,103084.619048
337,103087.571429
338,103007.190476
339,103036.047619
340,102984.47619
341,102893.380952
342,102855.380952
343,102784.238095
344,102783.428571
345,102684.285714
346,102688.047619
347,102677.47619
348,102606.142857
349,102516.52381
350,102442.380952
351,102372.142857
352,102282.52381
353,102212.619048
354,102092.571429
355,102042.333333
356,101914.047619
357,101856.047619
358,101785.190476
359,101696.0
360,101727.190476
361,101640.238095
362,101661.619048
363,101746.952381
364,101819.428571
365,101870.238095
366,108346.4
