date,time,reservoir_storage
2007-12-27,0,260285.0
2007-12-28,0,260384.0
2007-12-29,0,258887.0
2007-12-30,0,257317.0
2007-12-31,0,259359.0
2008-01-01,0,262024.0
2008-01-02,0,264485.0
2008-01-03,0,267038.0
2008-01-04,0,270591.0
2008-01-05,0,273069.0
2008-01-06,0,272362.0
2008-01-07,0,274528.0
2008-01-08,0,277948.0
2008-01-09,0,281146.0
2008-01-10,0,284035.0
2008-01-11,0,286941.0
2008-01-12,0,288798.0
2008-01-13,0,287545.0
2008-01-14,0,288860.0
2008-01-15,0,291039.0
2008-01-16,0,293143.0
2008-01-17,0,295341.0
2008-01-18,0,298144.0
2008-01-19,0,298762.0
2008-01-20,0,297399.0
2008-01-21,0,295956.0
2008-01-22,0,297804.0
2008-01-23,0,299765.0
2008-01-24,0,301392.0
2008-01-25,0,301220.0
2008-01-26,0,300300.0
2008-01-27,0,300471.0
2008-01-28,0,303453.0
2008-01-29,0,305696.0
2008-01-30,0,306821.0
2008-01-31,0,306323.0
2008-02-01,0,305523.0
2008-02-02,0,304746.0
2008-02-03,0,304250.0
2008-02-04,0,305696.0
2008-02-05,0,306496.0
2008-02-06,0,305286.0
2008-02-07,0,305804.0
2008-02-08,0,305113.0
2008-02-09,0,304336.0
2008-02-10,0,304919.0
2008-02-11,0,305696.0
2008-02-12,0,304681.0
2008-02-13,0,303539.0
2008-02-14,0,302336.0
2008-02-15,0,300899.0
2008-02-16,0,299360.0
2008-02-17,0,297740.0
2008-02-18,0,297548.0
2008-02-19,0,299168.0
2008-02-20,0,300535.0
2008-02-21,0,304229.0
2008-02-22,0,307623.0
2008-02-23,0,307775.0
2008-02-24,0,307190.0
2008-02-25,0,307775.0
2008-02-26,0,310298.0
2008-02-27,0,311783.0
2008-02-28,0,312308.0
2008-02-29,0,312242.0
2008-03-01,0,311368.0
2008-03-02,0,310233.0
2008-03-03,0,309100.0
2008-03-04,0,307797.0
2008-03-05,0,306843.0
2008-03-06,0,306215.0
2008-03-07,0,304768.0
2008-03-08,0,303303.0
2008-03-09,0,301928.0
2008-03-10,0,298848.0
2008-03-11,0,297314.0
2008-03-12,0,295850.0
2008-03-13,0,294009.0
2008-03-14,0,292322.0
2008-03-15,0,290724.0
2008-03-16,0,289132.0
2008-03-17,0,287629.0
2008-03-18,0,285964.0
2008-03-19,0,284221.0
2008-03-20,0,283952.0
2008-03-21,0,283973.0
2008-03-22,0,284884.0
2008-03-23,0,283228.0
2008-03-24,0,281578.0
2008-03-25,0,279934.0
2008-03-26,0,278377.0
2008-03-27,0,276662.0
2008-03-28,0,275035.0
2008-03-29,0,273251.0
2008-03-30,0,271475.0
2008-03-31,0,269625.0
2008-04-01,0,267619.0
2008-04-02,0,265939.0
2008-04-03,0,264485.0
2008-04-04,0,263154.0
2008-04-05,0,263531.0
2008-04-06,0,264107.0
2008-04-07,0,265122.0
2008-04-08,0,268420.0
2008-04-09,0,270991.0
2008-04-10,0,273312.0
2008-04-11,0,275340.0
2008-04-12,0,275523.0
2008-04-13,0,273980.0
2008-04-14,0,272443.0
2008-04-15,0,270571.0
2008-04-16,0,271213.0
2008-04-17,0,273960.0
2008-04-18,0,275665.0
2008-04-19,0,274954.0
2008-04-20,0,273171.0
2008-04-21,0,271717.0
2008-04-22,0,273636.0
2008-04-23,0,276968.0
2008-04-24,0,280119.0
2008-04-25,0,281229.0
2008-04-26,0,282382.0
2008-04-27,0,282403.0
2008-04-28,0,283539.0
2008-04-29,0,285880.0
2008-04-30,0,288526.0
2008-05-01,0,290955.0
2008-05-02,0,293755.0
